workload,size,category,track,variant_of,unit,mode_timing,valid,invalid_reason,excluded_runs,go_n,go_median_ns,go_mean_ns,go_min_ns,go_max_ns,go_std_between_runs_ns,go_cv_within_run,go_throughput_per_s,go_peak_rss_kb,go_rss_avg_measure_kb,go_cpu_util,go_cpu_ns_per_op,go_sys_ns_per_op,go_threads_max,go_op_p50_ns,rust_n,rust_median_ns,rust_mean_ns,rust_min_ns,rust_max_ns,rust_std_between_runs_ns,rust_cv_within_run,rust_throughput_per_s,rust_peak_rss_kb,rust_rss_avg_measure_kb,rust_cpu_util,rust_cpu_ns_per_op,rust_sys_ns_per_op,rust_threads_max,rust_op_p50_ns,go_alloc_objects_per_op,go_alloc_bytes_per_op,go_gc_cycles,go_gc_cpu_fraction,go_gc_pause_max_ns,rust_alloc_objects_per_op,rust_alloc_bytes_per_op,rust_peak_live_bytes,ratio_rust_over_go,ratio_ci_low,ratio_ci_high,p_value,significant,verdict,abs_diff_ns,pct_diff,mem_pct_diff,cpu_pct_diff,go_op_p95_ns,go_op_p99_ns,go_op_p99.9_ns,go_op_max_ns,rust_op_p95_ns,rust_op_p99_ns,rust_op_p99.9_ns,rust_op_max_ns
coll.map-string,1M,collections,baseline,,elements,iter,True,,0,10,34552859.5,40037122.31021623,27744864.0,89360398.0,2744404.8866470777,0.30433332449540973,28941176.209242553,93316.0,84526.67536534503,0.9958085959355142,39704994.615384616,4032.608695652174,3.0,34552859.5,10,48975541.5,50455550.18818866,42511828.0,77276498.0,1568927.4572309866,0.11537970982949432,20418424.914269414,33860.0,33760.0,0.9892496199718052,49425094.047619045,735.5889724310778,1.0,48975541.5,279.35307692307697,3545788.923076923,3.0,0.05475733498314295,48832.0,15.0,3276940.0,31393721.0,1.4174092161605323,1.283973265295544,1.4628892975349042,0.00018267179110955002,True,go_faster,14422682.0,41.74092161605322,-63.71468987097604,24.480797759554797,,,,,,,,
coll.map-string.foldhash,1M,collections,tuned,coll.map-string,elements,iter,True,,0,10,35792748.75,40863303.53947926,30018165.0,127699631.0,1708670.4867053148,0.31564945954956497,27940432.019091345,93302.0,82970.57447942733,0.9947788755709304,40636970.23809524,4456.521739130435,3.0,35792748.75,10,23313319.5,23921866.9715731,20661517.0,40628505.0,400135.54540647013,0.0598919442423817,42894086.73414433,33860.0,33764.0,0.9952811670593027,23650056.755260244,159.0909090909091,1.0,23313319.5,279.5896739130435,3548851.420289855,3.0,0.05620355804468342,74110.0,15.0,3276940.0,31393850.0,0.6513419704878073,0.629421619190236,0.6972713768696649,0.00018267179110955002,True,rust_faster,-12479429.25,-34.86580295121928,-63.70924524661851,-41.801623948112564,,,,,,,,
coll.priority-queue,100k,collections,baseline,,elements,iter,True,,0,10,28162598.0,28993198.109089635,26549682.0,47905946.0,412699.0742236608,0.0848914341754261,3550827.6847160887,10682.0,9561.186390749812,0.9933664319097758,28854728.571428575,560877.7777777778,3.0,28162598.0,10,5350129.5,5616341.369056501,5114629.0,15287921.0,166342.55536873298,0.10443138424536093,18691317.739225496,3868.0,3744.0,0.9907668280285241,5514823.960273122,0.0,1.0,5350129.5,200029.0,5701401.411764706,72.0,0.009463974050320675,186626.0,16.0,2097120.0,1883952.0,0.18997286756001702,0.18682930852065993,0.19766688255497997,0.00018267179110955002,True,rust_faster,-22812468.5,-81.0027132439983,-63.78955251825501,-80.88762489440361,,,,,,,,
coll.priority-queue,10k,collections,baseline,,elements,iter,True,,0,10,2269603.75,2323579.7922978424,2027611.0,6661961.0,25280.43770410455,0.10490695878395775,4406055.560189217,8322.0,8057.820461876518,0.9947241444078068,2293643.676517493,18325.62994123367,3.0,2269603.75,10,326834.75,343209.961919624,309358.0,6064819.0,7616.766687162386,0.19712146775676764,30597303.22175035,2512.0,2420.0,0.9915378523779664,340511.5359475781,0.0,1.0,326834.75,20020.0,517648.8413915536,78.5,0.011492990004758546,127073.0,13.0,262112.0,261806.0,0.144005203551501,0.14109375766544885,0.1469910479273964,0.00018267179110955002,True,rust_faster,-1942769.0,-85.5994796448499,-69.81494832972844,-85.15412226259194,,,,,,,,
coll.priority-queue,1M,collections,baseline,,elements,iter,True,,0,10,417207934.5,424886508.44,369137530.0,496856829.0,20002227.304522026,0.07493630214863699,2396933.5905856173,53878.0,46433.64650691545,0.9914831694072037,416053100.0,7588800.0,3.0,417207934.5,10,142449391.75,146347774.17916667,107995030.0,201002386.0,21872393.303838663,0.08477244548135845,7020132.065881384,17936.0,17826.0,0.9929433144763236,143520410.71428573,2241.0714285714284,1.0,142449391.75,2000039.0,57678113.6,16.0,0.0014646047582339995,69698.0,19.0,16777184.0,16423026.0,0.341435001519608,0.2918971617712666,0.37498236861193596,0.00018267179110955002,True,rust_faster,-274758542.75,-65.8564998480392,-66.70997438657709,-65.50430444712809,,,,,,,,
coll.queue,100k,collections,baseline,,elements,iter,True,,0,10,341149.75,365199.87594017957,261054.0,4124602.0,7386.3875362799035,0.26960365863189517,293126463.2503854,7874.0,7715.978680536999,0.9924944179741901,359001.90334328555,3909.3349811043645,3.0,341149.75,10,362214.75,338888.4606534155,207247.0,5649761.0,10140.738901003877,0.26695244577450883,276079883.27534175,2356.0,2260.0,0.994582955139637,332357.80361293786,0.0,1.0,362214.75,202.0,2396736.0,2171.5,0.1408421377327942,111783.0,10.0,32736.0,67095.0,1.0617470773465318,1.0463008269800973,1.0886522563410845,0.0013149446697132139,True,go_faster,21065.0,6.174707734653183,-70.07874015748031,-7.421715451149019,,,,,,,,
coll.queue,10k,collections,baseline,,elements,iter,True,,0,10,32220.75,39216.52883822836,20333.0,5137430.0,1247.5775070556183,0.7776029083028977,310362510.8922653,8110.0,7843.978642109767,0.9922759733282702,38940.20163003287,290.3992072088127,3.0,32220.75,10,21075.0,28818.33978851033,20551.0,2485219.0,6400.299662255407,0.4568841436228688,474503386.2756856,2838.0,2579.3520650809814,0.9992498253122818,27274.92099572999,0.0,1.0,21075.0,27.000272904908183,246370.81206197926,2121.0,0.14266442513038485,204751.0,10.000117412234355,32753.95436577825,411157.0,0.6540816089010963,0.635944840127292,0.7920631272504405,0.0028272720911168077,True,rust_faster,-11145.75,-34.591839109890365,-65.00616522811345,-29.95690865993349,,,,,,,,
coll.queue,1M,collections,baseline,,elements,iter,True,,0,10,3374412.75,3625303.3012131094,3089644.0,10602925.0,108499.2334112704,0.18617950108978454,296348135.4267061,7860.0,7696.304861174511,0.9941196003937005,3550357.8626460535,35353.08826109844,3.0,3374412.75,10,3855208.75,3920664.6071703224,3067617.0,8383780.0,41771.3785457685,0.07318815938169018,259390205.29347083,2316.0,2228.0,0.9956939305159895,3868496.1240310078,0.0,1.0,3855208.75,1960.0,23999040.0,2136.5,0.13689031617769726,74027.0,10.0,32736.0,51737.0,1.1424828660927742,1.110824027164035,1.1621259034259135,0.00018267179110955002,True,go_faster,480796.0,14.248286609277422,-70.53435114503816,8.960737866234371,,,,,,,,
coll.set-ops,100k,collections,baseline,,elements,iter,True,,1,10,20711926.75,21305842.65034949,15479022.0,45467438.0,1344976.2876156382,0.157611860977578,9657493.313666448,18120.0,16151.938303110459,0.9886544141940351,21197087.10106383,565250.3571428572,3.0,20711926.75,9,14726953.0,14905413.595608203,12392091.0,26142961.0,880087.335724735,0.12296175197241048,13580541.745464932,7320.0,6050.211412303433,0.9934138435050149,14924522.388059702,1479531.25,1.0,14726953.0,1060.0,9458672.0,85.0,0.01511021908791255,99501.0,32.0,4719032.0,4584049.0,0.7110373253903093,0.6474220258655252,0.7518302217644713,0.0002797002701866865,True,rust_faster,-5984973.75,-28.896267460969078,-59.60264900662252,-29.591635318087278,,,,,,,,
coll.set-ops,10k,collections,baseline,,elements,iter,True,,0,10,1605660.0,1694919.4731071524,1304821.0,5248329.0,60592.26366553645,0.17687373712645968,12455966.502741128,7780.0,7640.19613521732,0.9945494506534648,1666976.8966174047,13382.381556683587,3.0,1605660.0,10,1226217.25,1278573.871731385,1176532.0,5803166.0,17499.914359790448,0.1617698178789974,16310324.517288651,2784.0,2635.9680119037603,0.9928444809350178,1276377.2312938552,70210.07446849559,1.0,1226217.25,157.89964205816557,1182033.4954809844,252.5,0.028828973277400347,86469.0,26.0,590168.0,567151.0,0.7636842482219149,0.7306228115475661,0.780750865216039,0.00018267179110955002,True,rust_faster,-379442.75,-23.631575177808504,-64.2159383033419,-23.431618405518773,,,,,,,,
coll.set-ops,1M,collections,baseline,,elements,iter,True,,0,10,374499202.0,371997092.34000003,303011843.0,465771805.0,18689637.61597184,0.07086393278235902,5340533.852203233,109000.0,91100.81663348104,0.993741871950795,372077900.0,5558500.0,3.0,374499202.0,10,248967519.0,255518825.48000002,222426404.0,340036758.0,10485749.509027533,0.08770192773803037,8033280.122221781,45524.0,38349.20652869638,0.9909097957476032,253553500.0,13149000.0,1.0,248967519.0,8234.2,75666931.2,11.0,0.0017280749579046328,84219.0,38.0,37749272.0,39627411.0,0.6648012002973507,0.642180119465996,0.7037175591420971,0.00018267179110955002,True,rust_faster,-125531683.0,-33.51987997026493,-58.234862385321094,-31.854727195568454,,,,,,,,
coll.set-ops.foldhash,1M,collections,tuned,coll.set-ops,elements,iter,True,,0,10,380706063.0,370124317.94,278708061.0,457295653.0,34446672.21111749,0.06554785989368318,5253665.632244699,108616.0,90589.15441594967,0.9865200256750313,365740800.0,4811000.0,3.0,380706063.0,10,103720016.0,105673325.14363636,91829746.0,137850660.0,4217004.862309354,0.08950544605794572,19283416.440592296,45580.0,37426.074178468916,0.9896618118380922,105207200.0,12775827.777777778,1.0,103720016.0,8234.2,75666931.2,11.0,0.001709638482280981,109849.0,38.0,37749272.0,39627452.0,0.2724411982900309,0.257278083697879,0.2904264409472664,0.00018267179110955002,True,rust_faster,-276986047.0,-72.75588017099692,-58.035648523237825,-71.23449174934817,,,,,,,,
coll.sort-structs,100k,collections,baseline,,elements,iter,True,,0,10,16356334.0,16791428.882637408,15858437.0,23128131.0,242553.77321880148,0.06958614767384144,6113925.7955670925,9678.0,9608.0,1.0321367043337801,17324850.0,190.74742984162268,3.0,16356334.0,10,4059761.25,4288225.303438806,3864189.0,10860142.0,72486.06466243854,0.15217402749864675,24631995.675347768,8556.0,8372.0,1.0674154144578876,4599589.854829079,15.131578947368421,1.0,4059761.25,0.0,0.0,0.0,,0.0,0.0,0.0,6438305.0,0.2482072847130659,0.24522039487518693,0.25233529282794404,0.00018267179110955002,True,rust_faster,-12296572.75,-75.17927152869342,-11.593304401735896,-73.4509109468245,,,,,,,,
coll.sort-structs,10k,collections,baseline,,elements,iter,True,,0,10,1295823.25,1342936.2023560381,1230705.0,4852117.0,14340.296196383113,0.1361107334241774,7717101.850393327,3900.0,3848.0,1.0026127302398287,1331035.048513883,7962.442825896921,3.0,1295823.25,10,293284.25,316472.7972712548,276009.0,4326650.0,5149.4848364234995,0.25000170578474934,34096626.428860724,2972.0,2868.0,1.0179264956155127,320390.46476519713,0.0,1.0,293284.25,0.0,0.0,0.0,,0.0,0.0,0.0,693663.0,0.22633044282852618,0.22297362404912402,0.23007561986896155,0.00018267179110955002,True,rust_faster,-1002539.0,-77.36695571714738,-23.794871794871796,-75.92922401833692,,,,,,,,
coll.sort-structs,1M,collections,baseline,,elements,iter,True,,0,10,203858062.5,204510269.57,193178966.0,234835643.0,3674566.0324373697,0.0249668883396434,4905392.592908045,66116.0,65928.0,1.0234005105365305,208569300.0,337983.3333333333,3.0,203858062.5,10,61646461.5,62865755.05686275,55041417.0,86298444.0,1780170.8629343356,0.07837448980776324,16222238.835994337,64804.0,64692.0,1.0493247917657078,66924562.5,983.4558823529412,1.0,61646461.5,0.0,0.0,0.0,,0.0,0.0,0.0,64037411.0,0.3023989374960335,0.29307558046667886,0.31164953300195886,0.00018267179110955002,True,rust_faster,-142211601.0,-69.76010625039665,-1.9843910702401841,-67.91255352537502,,,,,,,,
coll.vec-push,100k,collections,baseline,,elements,iter,True,,0,10,465964.0,504586.2705211213,360005.0,7232250.0,10799.353830463911,0.2856851645285547,214609712.4743762,9124.0,8636.362148049011,0.9953946467095485,498651.05341698905,16503.550936264437,3.0,465964.0,10,114317.5,126569.94665652994,106354.0,6410796.0,1104.338942535307,0.2749432697021972,874758264.9811149,4048.0,3911.390160756355,0.9933344196766932,125805.91937188708,0.0,1.0,114317.5,25.0,4101312.0,3339.0,0.21195827597522846,158731.0,16.00024333860567,2097143.9211582919,2013994.0,0.24533547656042098,0.24204504486407566,0.2517425331346767,0.00018267179110955002,True,rust_faster,-351646.5,-75.4664523439579,-55.633494081543176,-74.77075030528735,,,,,,,,
coll.vec-push,10k,collections,baseline,,elements,iter,True,,1,9,36891.0,45838.55002929319,23412.0,8930786.0,1583.0408435981683,0.6794488804273908,271068824.3745087,8244.0,8012.561175585918,0.9947667698613571,45182.4045056093,379.0893119984806,3.0,36891.0,10,10651.5,11976.77800563366,10426.0,8452246.0,68.88323453497229,0.8915219494873496,938835156.2004344,3726.0,3260.4772429635395,0.9982032546980649,11794.952989587475,0.035535657520258015,1.0,10651.5,16.000276077853954,357598.155063728,2707.0,0.1849101117359482,162886.0,13.000063058063866,262137.62195429552,1785512.0,0.28872895828250794,0.27399019079166986,0.2953416752212635,0.0002797002701866865,True,rust_faster,-26239.5,-71.12710417174921,-54.80349344978166,-73.89480901105395,,,,,,,,
coll.vec-push,1M,collections,baseline,,elements,iter,True,,0,10,9769848.0,11160993.785109263,8566371.0,21426876.0,1331303.7139516547,0.18975740526202073,102366823.41467507,46974.0,34093.88419112013,0.9935128119294944,10648003.922008067,1110516.3706025775,3.0,9769848.0,10,1565487.5,1654771.30316003,1309128.0,11944974.0,140945.6828204082,0.15496974506888658,638952784.6574514,17948.0,17858.0,0.9960907727152988,1664575.5851333821,31.681800236873272,1.0,1565487.5,35.0,41678016.0,292.5,0.029235232830671583,274876.0,19.0,16777184.0,16427052.0,0.16023662804170546,0.13140626390248242,0.1714381302897449,0.00018267179110955002,True,rust_faster,-8204360.5,-83.97633719582946,-61.79162941201516,-84.3672523289279,,,,,,,,
coll.vec-random-read,100k,collections,baseline,,elements,iter,True,,0,10,109162.75,122472.13282768114,107846.0,2230728.0,751.0999415671807,0.2747320227717146,916065147.744593,4756.0,4442.922107842463,0.9969834425677486,121190.98223188546,439.1586861788461,3.0,109162.75,10,79801.0,90241.75024981893,78321.0,4277960.0,668.0282117296144,0.37370917176619944,1253118388.2340255,3642.0,3463.5934995284592,0.9948632495780529,88445.91153338106,0.0,1.0,79801.0,0.0003100656826362537,19.659952220362346,0.0,,0.0,0.00017817371937639198,17.515189309576837,1401076.0,0.7310277544308842,0.7214342235862908,0.7362583935713499,0.00018267179110955002,True,rust_faster,-29361.75,-26.897224556911585,-23.423044575273337,-27.0193954166081,,,,,,,,
coll.vec-random-read,10k,collections,baseline,,elements,iter,True,,0,10,7309.5,7996.263787999999,7284.0,3688549.0,1.7029386365926402,1.1213570797086851,1368082638.5924144,8580.0,7094.540821122917,1.003035511266222,7881.795,59.685,3.0,7309.5,10,5912.0,6622.2708729999995,5903.0,2140993.0,0.31622776601683794,0.8533535022324514,1691474966.1705005,3926.0,3439.9117004330037,1.0040125148142656,6532.219999999999,0.11,1.0,5912.0,0.00017,43.92032,1.0,0.00026024617672234585,30361.0,5e-05,20.31616,2221618.0,0.80881045215131,0.8086445082752017,0.8089764641488779,8.227298920132631e-05,True,rust_faster,-1397.5,-19.118954784869004,-54.24242424242425,-17.122685885639,,,,,,,,
coll.vec-random-read,1M,collections,baseline,,elements,iter,True,,0,10,2716217.25,3181835.746536531,2007720.0,16713743.0,545780.2009972512,0.276389499890331,368376722.8976682,15144.0,14984.0,0.9869742991914356,2850273.3863306837,176.6376546037563,3.0,2716217.25,10,2611474.25,2779091.086169576,1881984.0,18122786.0,284779.0374354397,0.2006495285262166,383850351.4341887,14026.0,13876.0,0.9971535218334173,2849603.021978022,0.0,1.0,2611474.25,0.0,0.0,0.0,,0.0,0.0,0.0,12039286.0,0.9614379151741268,0.7447804267973106,1.1089192846374867,0.3447042220069576,False,no_measurable_difference,-104743.0,-3.8562084825873186,-7.382461701003698,-0.02351930014420996,,,,,,,,
conc.cpu-split,n10,concurrency,baseline,,mix_rounds,iter,True,,0,10,49792165.5,49993829.836666666,45304324.0,58844602.0,684815.556572005,0.03807387754784461,673893629.4566905,6456.0,6171.688921534785,2.611522495939874,130108028.57142857,714.2857142857143,5.0,49792165.5,10,51748492.75,51991467.413684204,51382050.0,55165836.0,283784.6380080471,0.00728697692680455,648413716.970313,4056.0,3930.0,2.5031458883753883,129913550.0,15500.0,4.0,51748492.75,26.4,1689.6,0.0,,0.0,12.0,2896.0,91024.0,1.0392898607713696,1.0277260988013777,1.0467259445854287,0.0005828399431792743,True,go_faster,1956327.25,3.9289860771369742,-37.174721189591075,-0.14947468927468957,,,,,,,,
conc.cpu-split,n100,concurrency,baseline,,mix_rounds,iter,True,,0,10,44019007.5,44473297.44466403,43637056.0,55407712.0,249668.6552219205,0.016087285222414545,762272065.6038945,7012.0,6675.040240072991,2.938605428972158,130369869.56521739,1995.0592885375493,5.0,44019007.5,10,44065556.5,44307960.09130435,43737194.0,49655223.0,185809.34370011286,0.012225844033413289,761466509.2538776,4086.0,3805.1367770561083,2.935555711438657,129820000.0,173.91304347826087,4.0,44065556.5,205.1304347826087,8342.608695652174,0.0,,0.0,102.0,26656.0,114786.0,1.0010574750009982,0.9961255849266657,1.005031674287329,0.7337299956962472,False,no_measurable_difference,46549.0,0.10574750009981485,-41.72846548773531,-0.42177657080673764,,,,,,,,
conc.cpu-split,n100k,concurrency,baseline,,mix_rounds,iter,True,,0,10,111089114.5,108127476.50020202,81651509.0,132749457.0,7590809.743410615,0.05373734060623084,302049979.26225954,31216.0,22764.869673023422,2.7518229359053654,307240183.3333334,13207340.90909091,6.0,111089114.5,10,103584830.5,103546628.17636365,87058241.0,120818399.0,5906276.698985119,0.05967425301147415,323932842.4649321,42226.0,31604.98996055781,2.5558134087346787,267152150.0,38669850.0,4.0,103584830.5,200152.3333333333,8080872.444444444,23.0,0.01999280069747919,15552652.0,100002.0,26400256.0,26488392.0,0.9324480707783479,0.9089311909929442,1.0177611236097017,0.06402210128302689,False,no_measurable_difference,-7504284.0,-6.755192922165204,35.2703741670938,-13.047783300480834,,,,,,,,
conc.cpu-split,n10k,concurrency,baseline,,mix_rounds,iter,True,,0,10,50107982.75,50667537.66190477,47363097.0,72586616.0,769492.7549905865,0.04238191445254133,669643120.5175015,37512.0,36686.644891708325,2.9517321729314885,148993875.0,623133.3333333334,5.0,50107982.75,10,48004936.0,48235343.07878788,46285559.0,52560230.0,640839.0448745994,0.019410545312724736,698979628.2476368,7704.0,7552.3654476160955,2.9167883030492687,140554452.3809524,2262904.761904762,4.0,48004936.0,20018.525,808566.0,3.0,0.007729341709086816,391457.0,10002.0,2640256.0,2728518.0,0.9580297063545229,0.9482621128999112,0.9721931730336526,0.00043963875262656454,True,rust_faster,-2103046.75,-4.197029364547708,-79.46257197696737,-5.664274869720391,,,,,,,,
conc.cpu-split,n1k,concurrency,baseline,,mix_rounds,iter,True,,0,10,44154136.5,44384290.79130435,43439982.0,49195410.0,265758.505003676,0.012709217038446846,759938639.5317799,11952.0,10768.440006036679,2.9686719643954875,131610065.21739131,171913.04347826086,5.0,44154136.5,10,44264526.5,44477272.121739134,43217545.0,51196555.0,428297.5975943726,0.016749738451192393,758043897.5791807,4562.0,4338.492229743676,2.958172013659744,131414717.39130434,174391.30434782608,4.0,44264526.5,2005.4782608695652,80605.5652173913,0.0,,0.0,1002.0,264256.0,352580.0,1.0025001055110658,0.9933511058983717,1.0095976282610217,0.5205228832757727,False,no_measurable_difference,110390.0,0.2500105511065764,-61.83065595716199,-0.1484292449550085,,,,,,,,
conc.fanout,n10,concurrency,baseline,,jobs,iter,True,,0,10,99569741.5,95416598.16642082,62891041.0,125162083.0,19560678.582858548,0.13387970066635052,2029041.139647403,6692.0,6316.696747071442,2.318758644976713,227144572.72727275,35953172.72727273,5.0,99569741.5,10,150876433.5,137758279.1615873,104079438.0,173484648.0,24078148.535051163,0.03914948015891012,1325613.4145506145,4180.0,3962.0,2.3317120504013933,345951928.57142854,44875314.28571428,4.0,150876433.5,23.05,21119.11111111111,0.0,,0.0,4729.0,931918.8571428572,121229.0,1.515283973093372,0.9950123990364469,1.9900549817828632,0.017257456083119765,False,no_measurable_difference,51306692.0,51.528397309337194,-37.53735803945009,52.304730162672676,,,,,,,,
conc.fanout,n100,concurrency,baseline,,jobs,iter,True,,0,10,120557423.25,105825168.26623932,69792810.0,137208396.0,20920249.566557497,0.16989572673986864,1658977.6640068847,7160.0,6815.201148207939,2.2967307863670223,250911394.44444445,40276250.0,5.0,120557423.25,10,160702286.25,175161865.6195238,128042363.0,272283390.0,41536865.51862984,0.091058780363201,1244548.9551374507,4302.0,3940.0,2.5782245548258493,439154559.52380955,43566020.83333333,4.0,160702286.25,115.47222222222223,23945.244444444445,0.0,,0.0,51532.833333333336,3305440.0,160255.0,1.3329937047240266,1.116438232267875,2.301198935659246,0.00018267179110955002,True,go_faster,40144863.0,33.299370472402664,-39.91620111731844,75.02376107556366,,,,,,,,
conc.fanout,n100k,concurrency,baseline,,jobs,iter,True,,0,10,482384227.0,463575138.23999995,379925384.0,513456415.0,31018524.196285676,0.05175143701850424,414612.02642708854,294182.0,286827.3036537706,2.2183094576397084,1033493100.0,187096400.0,5.0,482384227.0,10,401385064.5,418945049.62,284220651.0,609687966.0,62450693.21155281,0.14463093702838614,498482.62435779,114370.0,105722.510984894,2.41792246905693,992100900.0,164902400.0,4.0,401385064.5,100022.7,3222816.0,0.0,,0.0,229090.6,46052491.2,44115589.0,0.8320857980706736,0.735284511593256,0.9718313796927298,0.025748080821108063,True,rust_faster,-80999162.5,-16.791420192932634,-61.12270635185022,-4.005077537527827,,,,,,,,
conc.fanout,n10k,concurrency,baseline,,jobs,iter,True,,0,10,347545701.5,338517950.65999997,236506564.0,377795012.0,27070346.514471613,0.0436061123445893,575466.7243322659,36550.0,34968.74894120131,2.1601003186788583,747628300.0,167259900.0,5.0,347545701.5,10,301144786.5,275457175.64,179031326.0,360295174.0,47130514.93793274,0.10579413634246013,664139.2986574993,18898.0,16477.028504454836,2.5454039965055566,741068500.0,94015300.0,4.0,301144786.5,11157.8,491369.6,1.0,0.002832427279731044,1548242.0,93575.2,8944124.8,4515451.0,0.866489745665866,0.6342958534259074,0.9190993765049759,0.0010079762403767444,True,rust_faster,-46400915.0,-13.351025433413396,-48.29548563611491,-0.8774146190025176,,,,,,,,
conc.fanout,n1k,concurrency,baseline,,jobs,iter,True,,0,10,252250150.0,249932232.85999998,163522227.0,277551229.0,5845341.727858974,0.06270584156614148,792865.5237482674,9696.0,9264.928275939736,2.1828041316834033,550096300.0,116533400.0,5.0,252250150.0,10,228563083.0,219029310.87714285,148473937.0,306826313.0,54942811.6196744,0.08667783873433108,881170.4789641211,5668.0,5364.0,2.6641779852360177,628296900.0,60053700.0,4.0,228563083.0,1013.8,53001.6,0.0,,0.0,74819.2,4876132.8,546657.0,0.9060969160969775,0.622898854788876,1.0693020588345805,0.5707503880581739,False,no_measurable_difference,-23687067.0,-9.390308390302247,-41.54290429042904,14.215801851421286,,,,,,,,
conc.http-client,n10,concurrency,baseline,,requests,iter,True,,0,10,2549763597.5,2587152643.7599998,2201956826.0,2970715944.0,109136079.80348134,0.053763922048662094,39222.10127891557,13088.0,12650.253969940459,1.578092485885883,4053243400.0,1804010600.0,6.0,2549763597.5,10,2431972234.5,2472838784.9,1923183911.0,3126519259.0,162346813.8416761,0.12436297124235583,41121.272744316084,5400.0,5230.0,1.8439418422027645,4614954000.0,1871963400.0,3.0,2431972234.5,4683292.1,375295648.79999995,553.0,0.01622281621066498,3454636.0,5366224.2,1715276690.6,541506.0,0.9538030258509093,0.897989028262317,1.0048921250628844,0.04515456962427901,False,no_measurable_difference,-117791363.0,-4.61969741490907,-58.74083129584352,13.858299257330561,,,,,,,,
conc.http-client,n100,concurrency,baseline,,requests,iter,True,,0,10,2275291803.0,2277531186.04,1969647018.0,2589372345.0,108886238.38976969,0.0604804929460834,43958.22313057904,15578.0,14431.66909493139,1.9109099314584703,4303638700.0,1637745000.0,5.0,2275291803.0,10,2224024842.0,2280826580.52,1754359282.0,3116241684.0,149693324.698223,0.12150112756076162,44970.32673383152,9510.0,9318.017873817465,1.8652507336418518,4330261600.0,1731675100.0,3.0,2224024842.0,4616296.0,374922462.4,931.5,0.08624269817960825,4089020.0,5361744.8,1714033837.4,4442453.0,0.9774679621609835,0.936855956338717,1.083564310985012,0.8501067391385259,False,no_measurable_difference,-51266961.0,-2.2532037839016463,-38.952368725125176,0.618613732607247,,,,,,,,
conc.http-client,n10k,concurrency,baseline,,requests,iter,True,,0,10,2903772018.5,2887259162.6400003,2613652445.0,3259094872.0,68153998.8539983,0.03792636982625692,34437.96739418302,526206.0,482194.777651235,1.847932664247797,5371295500.0,1770804500.0,5.0,2903772018.5,10,3880849806.0,3879758317.2400002,3327487808.0,4286587721.0,139616502.0192267,0.05819836448892743,25768.262304743752,452600.0,434452.5831022728,1.7648457943951374,6954145500.0,2678173000.0,3.0,3880849806.0,4635747.0,376146973.6,11.5,0.080470960474163,6053124.0,5321979.6,1723283870.2,431565342.0,1.3364857093721596,1.30449753721876,1.412650481653951,0.00018267179110955002,True,go_faster,977077787.5,33.64857093721595,-13.988057908879792,29.468682182910992,,,,,,,,
conc.http-client,n1k,concurrency,baseline,,requests,iter,True,,0,10,2825139605.5,2832010817.98,2540563763.0,3077942001.0,55686928.413593635,0.03274413961862303,35396.48171576098,66828.0,58942.87313962189,1.85704880599922,5252402600.0,1965041200.0,5.0,2825139605.5,10,2997791827.0,2975110824.32,2411075545.0,3603412610.0,104959306.83572958,0.0945881287784628,33357.9087036797,63420.0,63020.92713895429,1.8517360010593762,5506393200.0,2197840900.0,3.0,2997791827.0,4619565.9,375050652.8,112.0,0.07501714714758972,2587774.0,5350516.2,1711247660.6,43506923.0,1.0611128105541685,1.032141920166758,1.0759698629290886,0.00043963875262656454,True,go_faster,172652221.5,6.111281055416856,-5.099658825641947,4.835703188479878,,,,,,,,
conc.pingpong,1M,concurrency,baseline,,round_trips,iter,True,,0,10,455931870.0,451945293.7,413055478.0,495812773.0,14294837.994473375,0.04802702807144096,2193504.1439455687,6226.0,6014.246521222075,1.3528198206235214,617241200.0,88943900.0,5.0,455931870.0,10,818438799.5,829361047.4599999,726187053.0,976881101.0,48767808.63050578,0.05186841466433546,1221838.6098065649,4012.0,3884.0,1.170832859476205,961057000.0,408819100.0,4.0,818438799.5,7.2,803.2,0.0,,0.0,8.0,2944.0,90891.0,1.7950901293651615,1.7179732077985397,1.8712898286836328,0.00018267179110955002,True,go_faster,362506929.5,79.50901293651616,-35.56055252168326,55.70201729891006,,,,,,,,
conc.prodcons,1p1c,concurrency,baseline,,messages,iter,True,,0,10,63293105.5,67893125.69857143,53949425.0,106216360.0,4170161.942062029,0.1463671296460692,15799853.343357194,6504.0,6209.644152160336,1.4595937099614156,98162156.25,11357687.5,5.0,63293105.5,10,182186774.5,179927639.69523808,137370017.0,204546666.0,13279975.199470574,0.05089298272725418,5488939.758659374,4080.0,3882.0,1.7168323737358056,314576583.3333334,104348000.0,4.0,182186774.5,9.6125,10053.180952380952,0.0,,0.0,12663.166666666666,3646968.0,99593.0,2.8784616122209394,2.701940633398154,3.0421242077759465,0.00018267179110955002,True,go_faster,118893669.0,187.8461612220939,-37.269372693726936,220.4662523225017,,,,,,,,
